Lesson_No.,Problem.Hierarchy,Topics,Hints,Opportunity.SubSkills.,Opportunity.KTracedSkills.,Opportunity.Rules.,count_subskill,count_tracedskill,count_rules,Correct.First.Attempt,Step.Duration..sec.,Attempts
3,Unit CTA1_01, Section CTA1_01-2,0,2,1,1,2,1,1,1,53.286,2
3,Unit CTA1_01, Section CTA1_01-2,0,10,8,2,4,3,1,0,53.286,2
3,Unit CTA1_01, Section CTA1_01-2,2,2,2,2,1,1,1,0,53.268,3
3,Unit CTA1_01, Section CTA1_01-2,1,4,0,4,1,0,1,1,52.839,1
3,Unit CTA1_01, Section CTA1_01-2,0,6,3,1,6,3,1,0,52.8,2
3,Unit CTA1_01, Section CTA1_01-2,0,2,1,1,2,1,1,0,52.8,2
3,Unit CTA1_01, Section CTA1_01-2,0,6,5,1,4,3,1,1,52.8,2
3,Unit CTA1_01, Section CTA1_01-2,0,3,2,2,2,1,1,1,52.8,2
3,Unit CTA1_01, Section CTA1_01-2,0,10,8,2,4,3,1,1,52.8,2
3,Unit CTA1_01, Section CTA1_01-2,1,215,166,49,4,3,1,0,52.332,3
3,Unit CTA1_01, Section CTA1_01-2,0,0,0,1,0,0,1,1,52.273,1
4,Unit CTA1_02, Section CTA1_02-2,12,227,217,5,4,3,1,0,258.18,14
4,Unit CTA1_02, Section CTA1_02-2,2,14,14,4,1,1,1,0,155.058,32
4,Unit CTA1_02, Section CTA1_02-2,11,227,216,4,4,3,1,0,141.504,38
4,Unit CTA1_02, Section CTA1_02-2,0,3,3,3,1,1,1,0,138.528,14
4,Unit CTA1_02, Section CTA1_02-2,1,72,51,3,3,1,1,0,135.762,13
4,Unit CTA1_02, Section CTA1_02-2,2,0,0,8,0,0,1,0,131.32,23
4,Unit CTA1_02, Section CTA1_02-2,2,4,4,1,1,1,1,0,117.967,16
4,Unit CTA1_02, Section CTA1_02-2,0,10,10,10,1,1,1,1,116.787,11
4,Unit CTA1_02, Section CTA1_02-2,4,0,0,7,0,0,1,0,111.786,24
4,Unit CTA1_02, Section CTA1_02-2,6,22,22,15,1,1,1,0,110.936,38
4,Unit CTA1_02, Section CTA1_02-2,11,160,154,1,4,3,1,0,110.408,48
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,0,92.322,14
4,Unit CTA1_02, Section CTA1_02-2,3,278,191,11,6,3,1,0,89.814,2
4,Unit CTA1_02, Section CTA1_02-2,12,65,61,1,4,3,1,0,89.544,22
4,Unit CTA1_02, Section CTA1_02-2,3,106,101,1,4,3,1,0,87.846,6
4,Unit CTA1_02, Section CTA1_02-2,3,197,188,6,4,3,1,0,87.09,9
4,Unit CTA1_02, Section CTA1_02-2,6,4,4,1,1,1,1,0,85.918,25
4,Unit CTA1_02, Section CTA1_02-2,2,39,27,1,6,2,1,0,84.936,5
4,Unit CTA1_02, Section CTA1_02-2,0,5,0,5,1,0,1,0,83.06,8
4,Unit CTA1_02, Section CTA1_02-2,0,12,12,5,1,1,1,0,83.06,9
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,0,82.26,21
4,Unit CTA1_02, Section CTA1_02-2,10,282,265,11,4,3,1,0,80.082,3
4,Unit CTA1_02, Section CTA1_02-2,0,26,26,26,1,1,1,1,80.082,18
4,Unit CTA1_02, Section CTA1_02-2,3,1,0,2,1,0,1,0,78.52,4
4,Unit CTA1_02, Section CTA1_02-2,1,1,0,1,1,0,1,0,76.935,11
4,Unit CTA1_02, Section CTA1_02-2,2,0,0,11,0,0,1,0,76.489,46
4,Unit CTA1_02, Section CTA1_02-2,2,11,11,8,1,1,1,0,75.726,15
4,Unit CTA1_02, Section CTA1_02-2,1,35,0,29,1,0,1,0,74.902,6
4,Unit CTA1_02, Section CTA1_02-2,0,2,2,2,1,1,1,1,71.585,5
4,Unit CTA1_02, Section CTA1_02-2,0,17,17,5,1,1,1,0,69.134,11
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,1,68.705,7
4,Unit CTA1_02, Section CTA1_02-2,2,247,160,4,4,2,1,0,66.297,7
4,Unit CTA1_02, Section CTA1_02-2,0,25,25,12,1,1,1,0,66.092,25
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,0,66.08,16
4,Unit CTA1_02, Section CTA1_02-2,0,5,5,5,1,1,1,1,64.908,18
4,Unit CTA1_02, Section CTA1_02-2,1,200,147,35,4,3,1,0,63.816,8
4,Unit CTA1_02, Section CTA1_02-2,3,119,113,1,4,3,1,0,61.2,11
4,Unit CTA1_02, Section CTA1_02-2,2,9,9,3,1,1,1,0,60.587,31
4,Unit CTA1_02, Section CTA1_02-2,0,0,0,6,0,0,1,0,59.876,4
4,Unit CTA1_02, Section CTA1_02-2,2,13,13,9,1,1,1,0,59.47,6
4,Unit CTA1_02, Section CTA1_02-2,4,4,4,1,1,1,1,0,59.332,18
4,Unit CTA1_02, Section CTA1_02-2,0,8,8,8,1,1,1,1,58.142,7
4,Unit CTA1_02, Section CTA1_02-2,2,0,0,5,0,0,1,0,57.096,14
4,Unit CTA1_02, Section CTA1_02-2,0,12,12,12,1,1,1,1,56.28,12
4,Unit CTA1_02, Section CTA1_02-2,11,0,0,2,0,0,1,0,54.84,6
4,Unit CTA1_02, Section CTA1_02-2,5,362,248,13,6,3,1,0,53.523,2
4,Unit CTA1_02, Section CTA1_02-2,0,12,12,8,1,1,1,0,53.523,7
4,Unit CTA1_02, Section CTA1_02-2,2,279,186,14,6,3,1,0,52.872,8
4,Unit CTA1_02, Section CTA1_02-2,2,4,4,1,1,1,1,0,52.864,11
4,Unit CTA1_02, Section CTA1_02-2,0,10,10,7,1,1,1,0,49.836,5
4,Unit CTA1_02, Section CTA1_02-2,1,160,115,20,4,3,1,0,47.916,4
4,Unit CTA1_02, Section CTA1_02-2,0,170,123,8,4,3,1,0,47.916,5
4,Unit CTA1_02, Section CTA1_02-2,3,286,197,10,6,3,1,0,46.448,4
4,Unit CTA1_02, Section CTA1_02-2,5,173,166,5,4,3,1,0,46.322,10
4,Unit CTA1_02, Section CTA1_02-2,0,13,13,7,1,1,1,1,45.846,2
4,Unit CTA1_02, Section CTA1_02-2,0,15,15,8,1,1,1,1,45.846,2
4,Unit CTA1_02, Section CTA1_02-2,0,16,16,8,1,1,1,1,45.846,2
4,Unit CTA1_02, Section CTA1_02-2,0,7,7,1,1,1,1,0,45.846,2
4,Unit CTA1_02, Section CTA1_02-2,2,21,21,14,1,1,1,0,45.563,15
4,Unit CTA1_02, Section CTA1_02-2,0,20,20,14,1,1,1,0,44.772,16
4,Unit CTA1_02, Section CTA1_02-2,3,229,159,12,6,3,1,0,44,6
4,Unit CTA1_02, Section CTA1_02-2,0,8,8,6,1,1,1,1,43.272,10
4,Unit CTA1_02, Section CTA1_02-2,3,1,0,1,1,0,1,0,42.952,7
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,0,42.952,13
4,Unit CTA1_02, Section CTA1_02-2,0,2,2,2,1,1,1,0,42.951,3
4,Unit CTA1_02, Section CTA1_02-2,0,1,1,1,1,1,1,1,42.951,3
4,Unit CTA1_02, Section CTA1_02-2,0,0,0,1,0,0,1,1,42.951,3
4,Unit CTA1_02, Section CTA1_02-2,4,148,83,1,3,1,1,0,42.189,2
4,Unit CTA1_02, Section CTA1_02-2,2,12,12,9,1,1,1,0,41.847,27
4,Unit CTA1_02, Section CTA1_02-2,0,13,13,8,1,1,1,1,41.53,5
4,Unit CTA1_02, Section CTA1_02-2,2,0,0,35,0,0,1,0,40.642,4
4,Unit CTA1_02, Section CTA1_02-2,0,13,13,10,1,1,1,0,40.642,6
4,Unit CTA1_02, Section CTA1_02-2,2,251,236,9,4,3,1,0,40.586,18
4,Unit CTA1_02, Section CTA1_02-2,0,2,2,2,1,1,1,1,39.26,4
4,Unit CTA1_02, Section CTA1_02-2,0,19,19,13,1,1,1,0,38.376,14
4,Unit CTA1_02, Section CTA1_02-2,0,18,18,5,1,1,1,1,37.52,8
4,Unit CTA1_02, Section CTA1_02-2,0,5,5,2,1,1,1,0,37.16,7
4,Unit CTA1_02, Section CTA1_02-2,4,312,210,17,6,3,1,0,36.911,2
4,Unit CTA1_02, Section CTA1_02-2,2,136,105,25,2,1,1,0,36.911,3
4,Unit CTA1_02, Section CTA1_02-2,0,2,2,2,1,1,1,0,36.344,9
4,Unit CTA1_02, Section CTA1_02-2,1,16,16,12,1,1,1,0,36,7
4,Unit CTA1_02, Section CTA1_02-2,0,3,3,2,1,1,1,0,35.903,6
4,Unit CTA1_02, Section CTA1_02-2,0,0,0,1,0,0,1,0,35.903,7
4,Unit CTA1_02, Section CTA1_02-2,0,0,0,6,0,0,1,0,34.424,4
4,Unit CTA1_02, Section CTA1_02-2,3,6,6,4,1,1,1,0,34.224,15
4,Unit CTA1_02, Section CTA1_02-2,1,8,8,2,1,1,1,0,33.816,16
4,Unit CTA1_02, Section CTA1_02-2,0,58,47,3,6,3,1,0,33.224,3
4,Unit CTA1_02, Section CTA1_02-2,0,7,7,7,1,1,1,1,33.224,4
4,Unit CTA1_02, Section CTA1_02-2,0,6,6,6,1,1,1,1,32.454,9
4,Unit CTA1_02, Section CTA1_02-2,0,16,16,11,1,1,1,0,32,7
4,Unit CTA1_02, Section CTA1_02-2,0,24,24,11,1,1,1,0,31.98,12
4,Unit CTA1_02, Section CTA1_02-2,4,46,38,2,6,3,1,0,31.72,4
4,Unit CTA1_02, Section CTA1_02-2,1,34,34,9,1,1,1,0,31.638,4
4,Unit CTA1_02, Section CTA1_02-2,0,25,25,25,1,1,1,1,31.143,7
5,Unit CTA1_04, Section CTA1_04-2,2,257,158,78,2,1,1,0,187.332,1
5,Unit CTA1_04, Section CTA1_04-2,1,142,116,8,4,3,1,0,187.332,2
5,Unit CTA1_04, Section CTA1_04-2,0,293,165,96,2,1,1,0,137.247,7
5,Unit CTA1_04, Section CTA1_04-2,5,137,109,13,4,3,1,0,124.77,4
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,0,0,0,0,0,122.358,5
5,Unit CTA1_04, Section CTA1_04-3,4,241,34,23,6,1,1,0,113.134,2
5,Unit CTA1_04, Section CTA1_04-3,2,312,190,7,2,1,1,0,96.972,3
5,Unit CTA1_04, Section CTA1_04-3,0,106,0,106,1,0,1,0,81.572,2
5,Unit CTA1_04, Section CTA1_04-3,0,134,0,16,4,0,1,0,80.81,5
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,2,0,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,80,0,2,2,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,77,0,23,3,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,183,148,22,4,3,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,3,0,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,82,0,3,2,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,80,0,24,3,0,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-3,0,187,151,23,4,3,1,1,50.625,1
5,Unit CTA1_04, Section CTA1_04-2,2,245,99,6,6,3,1,0,49.908,1
5,Unit CTA1_04, Section CTA1_04-2,0,272,113,46,4,2,1,1,46.833,1
5,Unit CTA1_04, Section CTA1_04-2,0,146,119,9,4,3,1,1,46.833,1
5,Unit CTA1_04, Section CTA1_04-2,2,266,179,85,2,1,1,0,43.92,5
5,Unit CTA1_04, Section CTA1_04-3,0,549,330,88,4,2,1,0,40.786,2
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,23,0,0,1,0,40.786,2
5,Unit CTA1_04, Section CTA1_04-3,0,473,370,52,4,3,1,1,40.786,2
5,Unit CTA1_04, Section CTA1_04-2,1,295,100,62,4,2,1,1,37.431,1
5,Unit CTA1_04, Section CTA1_04-2,0,334,137,59,4,2,1,0,34.16,5
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,0,0,0,0,0,33.399,7
5,Unit CTA1_04, Section CTA1_04-3,0,68,0,1,2,0,1,0,32.324,2
5,Unit CTA1_04, Section CTA1_04-3,0,113,23,32,4,1,1,0,32.324,2
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,0,0,0,0,0,32.07,3
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,3,0,0,1,0,32.07,3
5,Unit CTA1_04, Section CTA1_04-2,0,222,180,30,4,3,1,0,25.977,5
5,Unit CTA1_04, Section CTA1_04-2,0,299,102,63,4,2,1,0,24.954,1
5,Unit CTA1_04, Section CTA1_04-2,0,296,167,98,2,1,1,0,24.954,2
5,Unit CTA1_04, Section CTA1_04-2,3,212,172,29,4,3,1,0,22.266,2
5,Unit CTA1_04, Section CTA1_04-2,0,287,168,95,2,1,1,1,21.38,2
5,Unit CTA1_04, Section CTA1_04-2,0,289,169,96,2,1,1,1,21.38,2
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,2,0,0,1,0,21.38,2
5,Unit CTA1_04, Section CTA1_04-2,0,22,0,1,2,0,1,1,21.38,2
5,Unit CTA1_04, Section CTA1_04-3,0,199,0,107,2,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,100,0,11,2,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,167,0,45,3,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,24,0,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,201,0,108,2,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,102,0,12,2,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,170,0,46,3,0,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-3,0,477,373,53,4,3,1,1,20.393,1
5,Unit CTA1_04, Section CTA1_04-2,3,172,142,8,4,3,1,0,19.52,0
5,Unit CTA1_04, Section CTA1_04-2,2,272,182,88,2,1,1,0,19.52,1
5,Unit CTA1_04, Section CTA1_04-2,3,180,149,9,4,3,1,0,19.52,0
5,Unit CTA1_04, Section CTA1_04-2,0,226,183,31,4,3,1,1,18.555,4
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,66,0,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,66,0,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,65,65,133,1,1,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,134,0,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,65,0,61,1,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,286,189,106,2,1,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,224,0,74,4,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,228,0,75,4,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,289,191,60,2,1,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,315,192,61,2,1,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,18,0,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,0,0,19,0,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,70,0,2,2,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,138,0,17,4,0,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-3,0,117,24,33,4,1,1,1,16.162,1
5,Unit CTA1_04, Section CTA1_04-2,1,176,140,17,4,2,1,0,14.844,2
5,Unit CTA1_04, Section CTA1_04-2,0,233,166,97,2,1,1,1,12.477,1
5,Unit CTA1_04, Section CTA1_04-2,0,57,57,123,1,1,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,58,58,124,1,1,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,63,0,56,1,0,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,282,149,6,6,3,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,334,146,48,4,2,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,338,148,49,4,2,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,206,167,0,4,3,0,0,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,291,170,97,2,1,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,210,170,0,4,3,0,0,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,250,171,98,2,1,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,25,0,141,1,0,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,214,173,42,4,3,1,0,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,218,176,16,4,3,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,24,0,2,2,0,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,222,179,17,4,3,1,1,10.69,1
5,Unit CTA1_04, Section CTA1_04-2,0,344,143,60,4,2,1,0,9.76,1
5,Unit CTA1_04, Section CTA1_04-2,0,278,185,90,2,1,1,1,9.76,2
5,Unit CTA1_04, Section CTA1_04-2,0,107,0,1,3,0,1,0,7.422,2
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,0,0,0,0,0,7.422,2
5,Unit CTA1_04, Section CTA1_04-2,0,268,180,86,2,1,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,270,181,87,2,1,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,1,0,0,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,76,0,21,3,0,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,340,141,0,4,2,0,0,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,274,183,89,2,1,1,0,4.88,0
5,Unit CTA1_04, Section CTA1_04-2,0,276,184,0,2,1,0,0,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,2,0,0,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,79,0,22,3,0,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,0,0,3,0,0,1,1,4.88,1
5,Unit CTA1_04, Section CTA1_04-2,0,82,0,1,3,0,1,0,4.88,1
6,Unit CTA1_06, Section CTA1_06-2,0,79,79,65,1,1,1,0,156.136,22
6,Unit CTA1_06, Section CTA1_06-2,0,109,109,109,1,1,1,1,140.104,83
6,Unit CTA1_06, Section CTA1_06-2,3,4,3,3,2,1,1,0,117.105,25
6,Unit CTA1_06, Section CTA1_06-2,1,76,76,62,1,1,1,0,113.064,16
6,Unit CTA1_06, Section CTA1_06-2,2,110,110,86,1,1,1,0,103.328,11
6,Unit CTA1_06, Section CTA1_06-2,0,73,73,56,1,1,1,0,95.335,4
6,Unit CTA1_06, Section CTA1_06-3,0,144,144,117,1,1,1,0,89.775,48
6,Unit CTA1_06, Section CTA1_06-2,1,89,89,67,1,1,1,0,84.84,11
6,Unit CTA1_06, Section CTA1_06-2,0,14,2,2,4,1,1,0,78.12,19
6,Unit CTA1_06, Section CTA1_06-2,3,228,23,60,4,1,1,0,67.56,1
6,Unit CTA1_06, Section CTA1_06-2,1,103,103,87,1,1,1,0,67.52,30
6,Unit CTA1_06, Section CTA1_06-2,4,12,2,2,4,1,1,0,60.135,11
6,Unit CTA1_06, Section CTA1_06-2,0,31,31,31,1,1,1,1,57.201,3
6,Unit CTA1_06, Section CTA1_06-2,0,25,25,25,1,1,1,1,51.12,5
6,Unit CTA1_06, Section CTA1_06-2,0,109,109,7,1,1,1,0,47.004,9
6,Unit CTA1_06, Section CTA1_06-2,0,76,76,60,1,1,1,0,46.669,6
6,Unit CTA1_06, Section CTA1_06-2,0,154,0,8,3,0,1,0,40.896,2
6,Unit CTA1_06, Section CTA1_06-2,0,222,22,59,4,1,1,0,40.536,3
6,Unit CTA1_06, Section CTA1_06-2,0,317,0,72,4,0,1,1,40.536,3
6,Unit CTA1_06, Section CTA1_06-2,0,4,3,3,2,1,1,0,39.06,9
6,Unit CTA1_06, Section CTA1_06-2,0,277,152,15,3,1,1,1,38.134,2
6,Unit CTA1_06, Section CTA1_06-2,0,41,41,35,1,1,1,0,38.134,2
6,Unit CTA1_06, Section CTA1_06-2,2,244,137,44,3,1,1,0,37.014,2
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,45,0,0,1,0,35.253,9
6,Unit CTA1_06, Section CTA1_06-2,0,100,100,77,1,1,1,0,35.253,7
6,Unit CTA1_06, Section CTA1_06-2,0,45,45,45,1,1,1,1,33.936,6
6,Unit CTA1_06, Section CTA1_06-2,3,339,56,92,4,1,1,0,32.29,1
6,Unit CTA1_06, Section CTA1_06-2,0,111,111,87,1,1,1,1,32.29,4
6,Unit CTA1_06, Section CTA1_06-2,0,3,3,3,1,1,1,0,31.65,8
6,Unit CTA1_06, Section CTA1_06-2,0,19,19,19,1,1,1,0,30.845,4
6,Unit CTA1_06, Section CTA1_06-2,0,8,1,1,4,1,1,0,29.295,7
6,Unit CTA1_06, Section CTA1_06-2,3,286,33,74,4,1,1,0,28.28,1
6,Unit CTA1_06, Section CTA1_06-2,0,44,44,44,1,1,1,1,28.28,5
6,Unit CTA1_06, Section CTA1_06-2,0,72,72,2,1,1,1,0,28.28,4
6,Unit CTA1_06, Section CTA1_06-2,0,29,29,29,1,1,1,0,27.876,10
6,Unit CTA1_06, Section CTA1_06-2,0,70,70,144,1,1,1,1,27.024,2
6,Unit CTA1_06, Section CTA1_06-2,0,30,30,30,1,1,1,1,27.024,2
6,Unit CTA1_06, Section CTA1_06-2,0,256,34,72,4,1,1,1,26.668,3
6,Unit CTA1_06, Section CTA1_06-2,0,66,66,36,1,1,1,0,25.553,9
6,Unit CTA1_06, Section CTA1_06-2,3,251,22,7,6,1,1,0,25.385,1
6,Unit CTA1_06, Section CTA1_06-2,0,38,38,13,1,1,1,1,25.385,4
6,Unit CTA1_06, Section CTA1_06-2,1,6,1,1,4,1,1,0,25.32,6
6,Unit CTA1_06, Section CTA1_06-2,0,2,1,1,2,1,1,0,22.785,6
6,Unit CTA1_06, Section CTA1_06-2,2,464,255,20,3,1,1,0,22.624,1
6,Unit CTA1_06, Section CTA1_06-2,0,90,90,68,1,1,1,0,22.624,4
6,Unit CTA1_06, Section CTA1_06-2,0,266,146,11,3,1,1,1,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,2,0,0,0,0,0,0,0,20.448,0
6,Unit CTA1_06, Section CTA1_06-2,0,157,0,9,3,0,1,1,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,163,0,38,3,0,1,0,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,37,37,33,1,1,1,1,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,22,22,22,1,1,1,1,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,40,40,6,1,1,1,0,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,24,24,24,1,1,1,1,20.448,2
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,53,0,0,1,0,20.001,3
6,Unit CTA1_06, Section CTA1_06-2,0,346,190,16,3,1,1,0,20.001,2
6,Unit CTA1_06, Section CTA1_06-2,0,98,98,4,1,1,1,0,19.585,4
6,Unit CTA1_06, Section CTA1_06-2,0,99,99,49,1,1,1,0,19.585,4
6,Unit CTA1_06, Section CTA1_06-2,0,105,105,41,1,1,1,0,19.585,4
6,Unit CTA1_06, Section CTA1_06-2,0,99,99,76,1,1,1,0,19.585,4
6,Unit CTA1_06, Section CTA1_06-2,0,208,0,51,4,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,125,18,30,4,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,274,153,49,3,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,27,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,18,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,20,0,28,1,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,19,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,39,39,34,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,40,40,6,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,30,30,30,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,55,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,56,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,74,74,57,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,57,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,75,75,58,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,58,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,76,76,59,1,1,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,19,0,0,1,1,19.067,1
6,Unit CTA1_06, Section CTA1_06-2,0,20,20,20,1,1,1,1,18.507,3
6,Unit CTA1_06, Section CTA1_06-2,0,46,46,46,1,1,1,1,16.968,3
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,4,0,0,1,0,16.275,4
6,Unit CTA1_06, Section CTA1_06-2,0,2,2,1,1,1,1,0,16.275,4
6,Unit CTA1_06, Section CTA1_06-2,0,68,68,38,1,1,1,0,16.261,6
6,Unit CTA1_06, Section CTA1_06-2,0,30,30,30,1,1,1,0,16.261,6
6,Unit CTA1_06, Section CTA1_06-2,0,102,102,40,1,1,1,0,15.668,3
6,Unit CTA1_06, Section CTA1_06-2,0,107,107,6,1,1,1,0,15.668,3
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,0,0,0,0,0,15.231,3
6,Unit CTA1_06, Section CTA1_06-2,0,299,50,67,4,1,1,0,15.231,2
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,78,0,0,1,0,15.192,9
6,Unit CTA1_06, Section CTA1_06-2,3,471,275,20,3,1,1,0,13.938,2
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,72,0,0,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,0,0,74,0,0,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,69,69,143,1,1,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,73,0,62,1,0,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,278,17,19,6,1,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,337,231,117,2,1,1,1,13.512,1
6,Unit CTA1_06, Section CTA1_06-2,0,339,232,118,2,1,1,1,13.512,1
7,Unit CTA1_08, Section CTA1_08-2,0,1,0,2,1,0,1,0,174.984,18
7,Unit CTA1_08, Section CTA1_08-2,0,1,1,1,1,1,1,0,68.472,8
7,Unit CTA1_08, Section CTA1_08-2,1,1,1,1,1,1,1,0,67.92,9
7,Unit CTA1_08, Section CTA1_08-2,0,0,0,1,0,0,1,0,53.256,6
7,Unit CTA1_08, Section CTA1_08-2,0,0,0,1,0,0,1,0,50.94,7
7,Unit CTA1_08, Section CTA1_08-2,0,2,0,2,1,0,1,0,45.28,7
7,Unit CTA1_08, Section CTA1_08-2,0,0,0,1,0,0,1,0,39.62,7
7,Unit CTA1_08, Section CTA1_08-2,0,1,1,1,1,1,1,0,39.62,6
7,Unit CTA1_08, Section CTA1_08-2,0,1,1,1,1,1,1,0,33.96,5
